Mean,0.024082,0.015435,0.021772,0.035928,0.037018
Volatility,0.151256,0.205336,0.170563,0.042894,0.005665
LargeCapEquity.csv,1.000000,0.761333,0.556299,0.238117,-0.025504
SmallCapEquity.csv,0.761333,1.000000,0.443120,0.131249,-0.024537
IntlEquity.csv,0.556299,0.443120,1.000000,0.153280,-0.023795
FixedIncome.csv,0.238117,0.131249,0.153280,1.000000,0.063076
Money.csv,-0.025504,-0.024537,-0.023795,0.063076,1.000000
