Mean,0.023038,0.014391,0.020728,0.034883,0.035973
Volatility,0.151256,0.205337,0.170564,0.042897,0.005685
LargeCapEquity.csv,1.000000,0.761334,0.556301,0.238128,-0.025237
SmallCapEquity.csv,0.761334,1.000000,0.443123,0.131269,-0.024250
IntlEquity.csv,0.556301,0.443123,1.000000,0.153297,-0.023539
FixedIncome.csv,0.238128,0.131269,0.153297,1.000000,0.063857
Money.csv,-0.025237,-0.024250,-0.023539,0.063857,1.000000
