Mean,0.023031,0.014384,0.020721,0.034877,0.035967
Volatility,0.151256,0.205336,0.170563,0.042897,0.005679
LargeCapEquity.csv,1.000000,0.761331,0.556300,0.238126,-0.025306
SmallCapEquity.csv,0.761331,1.000000,0.443119,0.131246,-0.024480
IntlEquity.csv,0.556300,0.443119,1.000000,0.153290,-0.023634
FixedIncome.csv,0.238126,0.131246,0.153290,1.000000,0.063693
Money.csv,-0.025306,-0.024480,-0.023634,0.063693,1.000000
