recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
10002,692272,684993,688629,688669,688571,688727,701221,676076,688558,688739,688537,688760,688429,688867,688114,689181,688885,688413,688868,688431,688892,688407,688791,688508,688941,688358,688649
10002,321614,314333,317971,318012,317914,318067,330562,305418,317900,318081,317878,318103,317769,318208,317456,318523,319786,316199,319262,316723,319133,316852,318268,317717,318351,317634,317992
10002,662764,655485,659121,659160,659063,659218,671713,646568,659049,659230,659028,659251,658920,659358,658605,659673,659563,658719,659332,658949,659461,658821,659326,658956,659447,658835,659141
10002,666174,658895,662531,662571,662473,662628,675122,649978,662460,662641,662438,662662,662331,662768,662015,663083,662982,662120,662772,662330,662804,662298,662736,662366,662853,662249,662551
10002,598717,591437,595073,595113,595015,595171,607666,582520,595003,595183,594980,595204,594873,595311,594558,595626,595747,594440,595658,594530,595421,594766,595300,594888,595409,594779,595094
10002,647979,640700,644336,644375,644278,644433,656928,631783,644265,644446,644243,644467,644137,644574,643821,644888,644860,643852,644697,644015,644567,644145,644566,644146,644663,644049,644356
10002,659767,652488,656124,656164,656066,656221,668716,643571,656053,656234,656031,656254,655924,656361,655609,656676,656593,655696,656376,655913,656402,655887,656361,655928,656445,655844,656144
10002,484399,477119,480754,480796,480696,480853,493346,468202,480683,480864,480663,480885,480554,480992,480239,481307,481673,479879,481369,480183,481991,479561,480948,480603,481107,480445,480776
10002,721155,713876,717512,717552,717454,717610,730104,704959,717441,717622,717420,717643,717312,717750,716997,718064,717696,717369,717663,717401,717638,717427,717685,717379,717821,717244,717532
10002,721671,714392,718028,718068,717970,718126,730620,705475,717957,718138,717936,718158,717828,718266,717513,718580,718199,717897,718144,717953,718181,717915,718222,717875,718332,717765,718048
10002,522696,515416,519052,519093,518995,519150,531643,506499,518982,519162,518960,519183,518853,519291,518537,519605,519910,518234,520103,518041,519506,518638,519268,518876,519399,518745,519072
10002,684437,677158,680794,680835,680736,680892,693386,668241,680724,680904,680702,680925,680594,681032,680279,681346,681074,680555,681018,680610,681092,680537,680991,680638,681105,680524,680814
10002,536356,529077,532712,532754,532654,532811,545305,520159,532642,532825,532619,532844,532512,532950,532197,533266,533770,531696,533636,531830,532981,532485,532917,532549,533050,532416,532733
10002,636516,629237,632873,632913,632815,632971,645464,620320,632801,632982,632780,633003,632673,633111,632358,633425,633345,632441,633252,632534,633237,632549,633111,632675,633208,632578,632893
10002,620341,613062,616698,616738,616640,616796,629290,604145,616627,616808,616606,616828,616497,616935,616183,617250,617124,616313,617092,616345,617288,616148,616907,616529,617029,616407,616718
10002,627535,620256,623892,623932,623834,623989,636483,611339,623820,624002,623799,624023,623692,624129,623376,624444,624506,623318,624264,623560,624256,623568,624088,623736,624223,623601,623912
10002,628493,621213,624850,624890,624792,624947,637441,612296,624779,624959,624757,624980,624649,625087,624334,625402,625461,624278,625206,624533,625159,624580,625119,624620,625170,624568,624869
10002,704555,697275,700911,700952,700854,701009,713503,688358,700841,701021,700819,701041,700711,701149,700396,701463,701191,700672,701059,700804,701087,700775,701110,700753,701217,700646,700931
10002,591540,584261,587898,587939,587840,587996,600489,575344,587827,588008,587805,588028,587698,588136,587382,588450,588625,587210,588276,587559,588337,587499,588255,587581,588233,587603,587918
10002,633931,626653,630289,630329,630231,630387,642881,617735,630218,630398,630196,630419,630089,630526,629774,630841,630942,629677,630646,629973,630590,630029,630479,630140,630604,630015,630309
10002,706676,699397,703032,703073,702975,703130,715625,690480,702961,703143,702940,703163,702833,703270,702517,703585,703275,702830,703192,702914,703241,702864,703187,702918,703354,702751,703053
10002,683602,676323,679959,679999,679901,680056,692551,667406,679888,680069,679867,680090,679759,680197,679444,680511,680261,679698,680248,679711,680154,679806,680181,679778,680271,679689,679980
10002,658162,650883,654519,654559,654461,654617,667111,641966,654448,654629,654427,654649,654319,654757,654004,655071,654900,654179,654825,654254,654883,654195,654719,654360,654841,654237,654539
10002,628933,621653,625289,625330,625231,625387,637881,612736,625219,625399,625197,625419,625089,625527,624774,625841,625879,624740,625695,624924,625608,625011,625507,625112,625621,624998,625310
10002,733814,726535,730170,730211,730112,730268,742762,717618,730099,730280,730078,730301,729971,730408,729655,730723,730311,730071,730277,730104,730269,730113,730335,730046,730476,729905,730191
10002,645441,638162,641798,641839,641741,641896,654390,629245,641727,641908,641706,641929,641598,642036,641283,642350,642386,641251,642086,641551,642109,641528,641981,641656,642128,641509,641818
10002,373212,365933,369567,369607,369509,369664,382160,357015,369497,369677,369476,369698,369369,369807,369052,370118,370910,368263,370977,368197,370573,368601,369862,369312,369933,369240,369587
10002,672158,664878,668514,668555,668457,668612,681106,655961,668444,668624,668422,668645,668314,668752,667999,669067,668914,668155,668776,668293,668759,668310,668724,668345,668831,668238,668535
10002,556952,549673,553308,553349,553251,553407,565901,540756,553238,553419,553217,553440,553109,553547,552794,553861,554044,552614,553882,552775,554046,552612,553512,553146,553643,553015,553329
10002,680894,673615,677250,677291,677193,677348,689842,664697,677180,677361,677158,677381,677050,677488,676735,677803,677577,676964,677461,677080,677558,676983,677438,677103,677562,676979,677270
10002,618803,611524,615161,615200,615103,615258,627752,602607,615089,615271,615068,615291,614960,615398,614645,615712,615813,614547,615593,614768,615549,614811,615328,615033,615483,614877,615180
10002,437639,430360,433996,434035,433939,434093,446587,421444,433925,434104,433904,434126,433796,434232,433481,434548,435277,432757,435202,432832,434653,433381,434275,433759,434354,433680,434017
10002,720397,713118,716753,716794,716696,716851,729345,704201,716683,716863,716661,716884,716554,716991,716239,717306,716931,716616,716881,716667,716898,716650,716948,716599,717059,716489,716774
10002,419745,412467,416104,416145,416045,416200,428694,403550,416032,416211,416011,416233,415903,416341,415588,416655,417434,414811,417276,414970,416920,415325,416375,415871,416464,415782,416123
10002,554997,547718,551353,551394,551295,551451,563946,538800,551283,551463,551262,551483,551153,551591,550839,551905,552294,550453,551874,550873,551937,550810,551576,551171,551689,551058,551374
10002,646260,638981,642617,642658,642559,642714,655208,630064,642546,642727,642524,642748,642416,642854,642102,643169,643171,642103,642876,642398,642915,642359,642873,642401,642940,642334,642637
10002,644816,637538,641173,641213,641116,641271,653765,628620,641103,641283,641081,641304,640973,641411,640659,641725,641727,640660,641425,640962,641509,640877,641405,640981,641505,640881,641193
10002,633257,625978,629614,629655,629556,629711,642205,617060,629543,629724,629521,629744,629414,629852,629099,630166,630199,629069,630010,629258,629938,629330,629808,629460,629936,629332,629634
10002,672028,664749,668384,668425,668327,668482,680977,655832,668314,668494,668292,668515,668185,668622,667870,668937,668843,667967,668587,668223,668633,668177,668597,668213,668697,668113,668405
10002,658167,650887,654524,654564,654466,654620,667115,641970,654453,654633,654431,654654,654323,654761,654009,655076,654933,654155,654825,654262,654829,654258,654753,654334,654849,654238,654544
10002,672658,665379,669014,669055,668957,669112,681606,656462,668944,669124,668922,669145,668815,669252,668499,669566,669413,668656,669278,668791,669256,668813,669220,668849,669331,668738,669034
10002,540037,532758,536394,536433,536336,536491,548986,523841,536323,536503,536301,536525,536194,536631,535879,536946,537301,535526,537011,535816,537029,535799,536641,536186,536739,536089,536414
