recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
100002,66125.7,66016.2,66110.1,66032.2,66122.2,66019.8,66071.1,66071.1,66208.1,65934,66196.2,65945.9,66182.9,65959.1,66286.2,65855.9,66649.1,65493,66533,65608.8,66437.7,65704.6,66246.2,65895.9,66256.3,65885.9,66071.1
100002,89484.2,89374.7,89447.8,89411.4,89484.9,89374.3,89429.6,89429.6,89476.5,89382.6,89487.3,89371.8,89535.4,89323.7,89644.7,89214.5,89619.9,89239.3,89554.1,89305.1,89555,89304.2,89500.7,89358.5,89510.8,89348.4,89429.6
100002,82993.2,82883.7,82953.5,82923.7,82959.8,82917.3,82938.6,82938.6,83024,82853.1,83001.3,82875.7,83044.3,82832.7,83153.7,82723.5,83129.7,82747.5,83083.9,82793.3,83056.3,82820.8,83008.4,82868.8,83013.1,82864.1,82938.6
100002,94048.1,93938.6,94006.4,93980.5,94047.9,93939,93993.4,93993.4,94040.4,93946.4,94051.1,93935.7,94099.2,93887.5,94208.6,93778.3,94141.4,93845.5,94089.4,93897.5,94086.9,93900,94053.4,93933.4,94062.8,93924.1,93993.4
100002,79473.8,79364.4,79432.3,79406.2,79445,79393.5,79419.2,79419.2,79505.4,79333.1,79481.9,79356.3,79525,79313.3,79634.4,79204.1,79635.4,79203.1,79582.8,79255.6,79546.6,79291.9,79491.5,79346.9,79497.6,79340.8,79419.2
100002,72725.8,72616.3,72688.8,72653.6,72698.6,72643.7,72671.1,72671.1,72757.5,72584.7,72733.9,72608.3,72776.9,72565.3,72886.3,72456,72922.1,72420.3,72851.1,72491.3,72877.5,72464.6,72753.2,72589.1,72760.5,72581.8,72671.1
100002,82167.4,82057.9,82130.9,82094.7,82138,82087.4,82112.8,82112.8,82198.6,82026.9,82175.5,82049.9,82218.5,82006.9,82327.9,81897.7,82349.3,81876.1,82277.4,81948.1,82240,81985.6,82192.4,82033.2,82197.7,82027.9,82112.8
100002,78164.3,78054.9,78122.6,78096.7,78127.2,78092.2,78109.7,78109.7,78194.7,78024.7,78172.5,78046.8,78215.5,78003.8,78324.9,77894.6,78301.7,77917.8,78247.1,77972.3,78257.1,77962.3,78174.6,78044.8,78182.1,78037.3,78109.7
100002,83217.7,83108.2,83180.7,83145.4,83186.8,83139.2,83163.1,83163.1,83248.9,83077.2,83225.8,83100.2,83268.8,83057.2,83378.2,82947.9,83381.5,82944.6,83307,83019.1,83292.1,83034,83235.9,83090.2,83243.7,83082.5,83163.1
100002,92986.8,92877.3,92949.1,92915.3,92987.3,92877,92932.1,92932.1,92979.1,92885.1,92989.8,92874.4,93037.9,92826.2,93147.3,92717,93091.8,92772.5,93062.2,92802,93039.2,92825.1,92995.8,92868.4,93011.1,92853.2,92932.1
