Mean,0.024331,0.015684,0.022021,0.036176,0.037266
Volatility,0.151258,0.205338,0.170566,0.042904,0.005743
LargeCapEquity.csv,1.000000,0.761337,0.556314,0.238184,-0.024190
SmallCapEquity.csv,0.761337,1.000000,0.443133,0.131305,-0.023532
IntlEquity.csv,0.556314,0.443133,1.000000,0.153361,-0.022553
FixedIncome.csv,0.238184,0.131305,0.153361,1.000000,0.065707
Money.csv,-0.024190,-0.023532,-0.022553,0.065707,1.000000
