Mean,0.023026,0.014380,0.020716,0.034872,0.035962
Volatility,0.151255,0.205336,0.170563,0.042894,0.005663
LargeCapEquity.csv,1.000000,0.761332,0.556299,0.238114,-0.025552
SmallCapEquity.csv,0.761332,1.000000,0.443120,0.131246,-0.024576
IntlEquity.csv,0.556299,0.443120,1.000000,0.153277,-0.023841
FixedIncome.csv,0.238114,0.131246,0.153277,1.000000,0.062975
Money.csv,-0.025552,-0.024576,-0.023841,0.062975,1.000000
